id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad
E184,24,F,Bucaramanga,Antioquia,3,262.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E185,18,M,Cali,Santander,5,364.0,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E186,23,M,Cali,Cundinamarca,1,241.4,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,No
E187,18,F,Bogotá,Santander,3,295.4,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,No
E188,24,F,Medellín,Antioquia,2,317.6,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E189,21,M,Barranquilla,Antioquia,4,308.4,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E190,23,M,Cali,Santander,6,281.3,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E191,20,M,Barranquilla,Atlántico,3,293.8,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E192,25,F,Medellín,Atlántico,6,285.2,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E193,17,F,Cali,Valle del Cauca,1,282.3,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E194,21,M,Bogotá,Valle del Cauca,3,325.5,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,No
E195,24,F,Barranquilla,Cundinamarca,1,310.7,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E196,18,M,Medellín,Santander,4,279.2,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,Sí
E197,23,M,Medellín,Antioquia,3,327.0,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E198,18,M,Bogotá,Cundinamarca,4,309.2,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,Sí,No
E199,21,M,Bogotá,Cundinamarca,2,324.4,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E200,24,M,Cali,Santander,2,318.9,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,Sí
E201,22,M,Cali,Antioquia,4,275.1,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,No,Sí
E202,23,F,Bogotá,Cundinamarca,2,283.2,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,No
E203,25,M,Barranquilla,Antioquia,2,322.4,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,Sí
E204,19,M,Medellín,Santander,4,318.3,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,No
E205,20,M,Bogotá,Valle del Cauca,3,299.4,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,No
E206,22,M,Cali,Valle del Cauca,5,303.5,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,No
E207,20,F,Bucaramanga,Antioquia,5,338.3,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E208,17,F,Bogotá,Antioquia,1,282.3,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E209,17,M,Bucaramanga,Valle del Cauca,3,316.4,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E210,22,F,Medellín,Valle del Cauca,3,293.9,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E211,20,M,Barranquilla,Antioquia,6,293.5,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,No
E212,17,M,Bucaramanga,Antioquia,2,333.0,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E213,20,F,Medellín,Valle del Cauca,1,324.8,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E214,18,F,Medellín,Cundinamarca,4,324.4,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,No,Sí
E215,24,F,Medellín,Santander,4,339.2,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E216,18,M,Medellín,Cundinamarca,4,300.6,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E217,19,M,Bucaramanga,Cundinamarca,1,320.5,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E218,23,M,Bogotá,Cundinamarca,5,290.7,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E219,20,M,Bogotá,Atlántico,2,309.7,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,No
E220,21,F,Cali,Cundinamarca,1,296.1,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,Sí
E221,18,F,Barranquilla,Atlántico,2,302.9,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,No
E222,23,F,Cali,Atlántico,1,317.9,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,No
E223,17,M,Bogotá,Cundinamarca,4,275.5,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E224,23,F,Bucaramanga,Atlántico,4,362.8,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E225,18,F,Cali,Valle del Cauca,3,269.8,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E226,20,M,Bucaramanga,Antioquia,2,263.6,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,No,No
E227,21,F,Bogotá,Santander,1,334.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,No
E228,18,M,Medellín,Santander,4,323.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E229,17,M,Medellín,Atlántico,3,318.7,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,No,No
E230,22,M,Bogotá,Atlántico,5,318.9,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,No
E231,24,M,Cali,Valle del Cauca,1,299.6,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E232,20,F,Cali,Atlántico,3,273.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E233,25,F,Cali,Santander,3,302.3,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E234,24,M,Medellín,Valle del Cauca,2,279.7,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,Sí
E235,20,F,Barranquilla,Santander,4,329.3,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,No,Sí
E236,21,M,Medellín,Cundinamarca,4,295.6,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
E237,20,F,Barranquilla,Santander,2,275.2,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,Sí
E238,20,F,Bucaramanga,Antioquia,4,290.4,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E239,24,F,Bucaramanga,Santander,4,312.4,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E240,21,M,Barranquilla,Cundinamarca,1,283.1,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,No
E241,20,M,Bucaramanga,Valle del Cauca,6,275.3,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,No
E242,24,F,Medellín,Atlántico,4,307.3,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E243,25,F,Medellín,Santander,6,307.3,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,Sí
E244,24,M,Medellín,Santander,6,284.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E245,21,F,Medellín,Antioquia,6,285.9,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,Sí
E246,18,F,Cali,Santander,3,307.0,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E247,19,M,Medellín,Atlántico,5,256.6,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E248,22,M,Medellín,Cundinamarca,3,257.8,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E249,24,M,Cali,Santander,3,278.4,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,No,Sí,Sí
E250,17,M,Medellín,Cundinamarca,4,293.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E251,22,F,Cali,Cundinamarca,2,309.3,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,Sí
E252,21,F,Barranquilla,Santander,5,344.3,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,Sí,Sí
E253,20,M,Barranquilla,Cundinamarca,6,325.7,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E254,18,F,Bogotá,Atlántico,6,295.2,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,Sí
E255,17,M,Barranquilla,Atlántico,5,299.4,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,Sí
E256,17,F,Barranquilla,Cundinamarca,5,269.9,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,No,Sí
E257,25,M,Medellín,Cundinamarca,5,299.4,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,Sí
E258,22,F,Medellín,Valle del Cauca,2,291.3,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E259,17,M,Bogotá,Cundinamarca,4,309.7,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,No,Sí
E260,20,F,Medellín,Antioquia,1,275.2,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E261,22,F,Bogotá,Cundinamarca,1,315.6,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,Sí,No
E262,24,F,Bogotá,Antioquia,2,346.0,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,No
E263,23,F,Barranquilla,Valle del Cauca,1,296.7,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,No
E264,23,F,Bucaramanga,Atlántico,6,312.1,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,Sí
E265,24,M,Barranquilla,Atlántico,4,320.7,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E266,22,M,Barranquilla,Valle del Cauca,3,288.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,No,Sí
E267,17,M,Bucaramanga,Atlántico,6,306.7,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,No,Sí
E268,21,M,Bucaramanga,Valle del Cauca,1,300.4,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,No
E269,18,F,Barranquilla,Antioquia,2,302.9,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,No
E270,23,M,Bucaramanga,Santander,6,276.8,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E271,24,F,Medellín,Cundinamarca,5,300.7,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,No,Sí
E272,18,M,Cali,Cundinamarca,3,314.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E273,19,F,Cali,Atlántico,6,343.5,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,No,Sí
E274,20,F,Cali,Antioquia,5,328.8,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E275,25,M,Barranquilla,Cundinamarca,1,364.6,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,No
E276,19,M,Bogotá,Atlántico,4,277.0,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,Sí
E277,22,F,Barranquilla,Valle del Cauca,4,326.2,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E278,25,M,Cali,Valle del Cauca,5,305.5,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,No,No
E279,18,F,Bucaramanga,Atlántico,6,365.7,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E280,17,F,Cali,Cundinamarca,3,275.8,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E281,17,F,Cali,Santander,3,274.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E282,20,F,Bogotá,Atlántico,4,282.0,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E283,20,F,Cali,Antioquia,6,236.3,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,No
E284,19,M,Barranquilla,Cundinamarca,3,284.2,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,Sí,Sí
E285,17,F,Barranquilla,Valle del Cauca,5,277.2,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,No
E286,24,F,Bogotá,Antioquia,3,304.5,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,Sí,No
E287,18,F,Cali,Valle del Cauca,5,310.3,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E288,25,M,Bogotá,Antioquia,3,356.3,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,No
E289,23,M,Barranquilla,Antioquia,6,328.5,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E290,21,M,Medellín,Santander,5,282.7,Artes,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E291,20,F,Bogotá,Valle del Cauca,2,273.0,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E292,22,M,Bogotá,Cundinamarca,6,314.8,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,Sí,Sí,No
E293,21,F,Barranquilla,Atlántico,3,260.4,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E294,18,M,Bogotá,Antioquia,3,354.9,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,No,Sí
E295,23,F,Bogotá,Atlántico,6,335.4,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,Sí,Sí,No
E296,19,F,Medellín,Cundinamarca,2,285.9,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,No
E297,21,M,Medellín,Valle del Cauca,1,248.6,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,Sí
E298,20,M,Cali,Santander,2,340.6,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,No
E299,21,M,Cali,Santander,4,296.6,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E300,18,M,Medellín,Atlántico,3,337.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E301,22,F,Barranquilla,Valle del Cauca,5,252.2,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E302,19,F,Barranquilla,Atlántico,2,282.0,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,No,No
E303,21,M,Bucaramanga,Valle del Cauca,3,300.2,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E304,23,M,Bogotá,Santander,6,301.4,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,Sí,Sí
E305,20,F,Cali,Atlántico,5,286.5,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E306,25,M,Barranquilla,Valle del Cauca,3,318.7,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,Sí,Sí
E307,17,M,Barranquilla,Valle del Cauca,5,268.0,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,Sí,Sí,No
E308,23,F,Barranquilla,Cundinamarca,3,295.7,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,Sí,Sí,No
E309,23,F,Medellín,Santander,1,303.6,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,No,Sí
E310,22,F,Barranquilla,Atlántico,3,315.4,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,No
E311,25,F,Cali,Valle del Cauca,2,321.3,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,Sí,Sí
E312,22,M,Barranquilla,Atlántico,3,266.3,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,No
E313,17,M,Bucaramanga,Santander,5,254.0,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E314,17,M,Medellín,Valle del Cauca,6,338.3,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,Sí,Sí
E315,20,F,Bucaramanga,Atlántico,5,310.0,Ciencias Sociales,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,Sí,Sí
E316,25,F,Cali,Antioquia,2,277.5,Administración,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,Sí,Sí
E317,19,M,Bogotá,Valle del Cauca,5,346.5,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,No,Sí,No
E318,25,M,Bogotá,Atlántico,5,303.5,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,Sí
E319,22,M,Bucaramanga,Atlántico,5,335.4,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,No
E320,21,F,Cali,Cundinamarca,4,302.0,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,Sí,Sí
E321,17,M,Bucaramanga,Cundinamarca,5,361.8,Salud,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,Sí
E322,19,F,Bucaramanga,Antioquia,6,352.7,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,No,No,Sí
E323,23,M,Barranquilla,Santander,4,292.5,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Mixta,No,No,No
E324,22,F,Cali,Cundinamarca,3,329.1,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,Sí,No,No
E325,22,M,Cali,Atlántico,6,319.4,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,No
E326,21,M,Medellín,Cundinamarca,2,341.1,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,Sí
E327,19,F,Barranquilla,Cundinamarca,4,271.1,Administración,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,Sí,No,Sí
E328,19,M,Medellín,Valle del Cauca,3,320.6,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,Sí,Sí
E329,23,M,Bucaramanga,Cundinamarca,1,331.8,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,No,No
E330,20,M,Barranquilla,Atlántico,5,247.2,Ciencias Sociales,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,Sí,No,No
E331,25,F,Medellín,Cundinamarca,2,264.5,Administración,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,Sí
E332,20,F,Barranquilla,Atlántico,5,238.8,Artes,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,Sí,No,No
E333,20,F,Barranquilla,Antioquia,1,291.9,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,Sí,Sí,Sí
E334,18,M,Barranquilla,Antioquia,2,321.5,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,Sí,No
E335,20,M,Cali,Antioquia,5,345.1,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Virtual,Sí,Sí,No
E336,18,M,Barranquilla,Santander,2,302.2,Salud,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E337,24,F,Barranquilla,Valle del Cauca,1,348.9,Administración,U005,Universidad Autónoma,Atlántico,Privada,No,30,Virtual,No,No,No
E338,24,M,Bucaramanga,Antioquia,2,258.6,Ingeniería,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Mixta,No,Sí,No
E339,17,M,Barranquilla,Santander,4,248.9,Ciencias Sociales,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,No,Sí
E340,20,F,Barranquilla,Santander,3,298.3,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,No,No
E341,22,F,Barranquilla,Antioquia,2,311.5,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,No
E342,20,F,Barranquilla,Valle del Cauca,5,299.0,Ingeniería,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,Sí,Sí,No
E343,19,F,Barranquilla,Antioquia,4,238.0,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Presencial,No,Sí,No
E344,17,M,Medellín,Atlántico,5,297.3,Ingeniería,U005,Universidad Autónoma,Atlántico,Privada,No,30,Presencial,Sí,No,Sí
E345,25,F,Medellín,Cundinamarca,6,260.9,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,No
E346,21,F,Medellín,Santander,3,320.1,Administración,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Mixta,No,Sí,Sí
E347,19,F,Barranquilla,Santander,1,311.0,Artes,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E348,22,F,Medellín,Santander,1,271.8,Salud,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,No,No,No
E349,19,M,Cali,Valle del Cauca,4,284.6,Artes,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Virtual,No,No,Sí
E350,18,F,Bucaramanga,Cundinamarca,2,268.2,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Presencial,Sí,No,Sí
E351,18,F,Medellín,Valle del Cauca,5,298.1,Ciencias Sociales,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Presencial,Sí,Sí,Sí
E352,17,M,Medellín,Antioquia,4,328.7,Salud,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,No,Sí,Sí
E353,24,F,Bucaramanga,Santander,5,270.4,Salud,U004,Universidad de Antioquia,Antioquia,Pública,Sí,5,Virtual,No,No,Sí
E354,21,F,Barranquilla,Antioquia,4,315.1,Ingeniería,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Mixta,Sí,Sí,No
E355,24,M,Barranquilla,Atlántico,1,284.1,Ciencias Sociales,U003,Universidad del Valle,Valle del Cauca,Pública,Sí,10,Presencial,No,Sí,No
E356,20,F,Bucaramanga,Atlántico,4,276.2,Ingeniería,U001,Universidad Nacional,Cundinamarca,Pública,Sí,1,Virtual,No,Sí,No
E357,21,M,Barranquilla,Valle del Cauca,2,296.8,Artes,U002,Universidad de los Andes,Cundinamarca,Privada,Sí,2,Mixta,No,No,Sí
